,wind_speed
29008,1.3888888888888888
29009,1.1111111111111112
29010,1.1111111111111112
29011,1.3888888888888888
29012,1.1111111111111112
29013,1.3888888888888888
29014,0.0
29015,2.5
29016,1.3888888888888888
29017,1.3888888888888888
29018,1.3888888888888888
29019,1.3888888888888888
29020,1.3888888888888888
29021,1.3888888888888888
29022,1.3888888888888888
29023,2.5
29024,3.0555555555555554
29025,3.611111111111111
29026,3.0555555555555554
29027,1.1111111111111112
29028,1.3888888888888888
29029,1.3888888888888888
29030,1.1111111111111112
29031,1.3888888888888888
29032,1.1111111111111112
29033,0.0
29034,0.0
29035,1.3888888888888888
29036,1.3888888888888888
29037,1.3888888888888888
29038,0.0
29039,1.3888888888888888
29040,2.2222222222222223
29041,3.0555555555555554
29042,1.3888888888888888
29043,2.5
29044,2.2222222222222223
29045,2.2222222222222223
29046,2.2222222222222223
29047,3.0555555555555554
29048,3.611111111111111
29049,3.0555555555555554
29050,3.611111111111111
29051,3.611111111111111
29052,3.0555555555555554
29053,3.611111111111111
29054,3.611111111111111
29055,4.722222222222222
29056,4.166666666666667
29057,3.611111111111111
29058,2.2222222222222223
29059,3.0555555555555554
29060,3.0555555555555554
29061,4.166666666666667
29062,5.0
29063,5.833333333333333
29064,5.833333333333333
29065,0.0
29066,0.0
29067,1.3888888888888888
29068,1.1111111111111112
29069,1.3888888888888888
29070,3.0555555555555554
29071,3.611111111111111
29072,2.2222222222222223
29073,4.166666666666667
29074,4.166666666666667
29075,3.611111111111111
29076,3.611111111111111
29077,5.0
29078,3.611111111111111
29079,4.166666666666667
29080,3.0555555555555554
29081,1.3888888888888888
29082,2.2222222222222223
29083,1.1111111111111112
29084,4.722222222222222
29085,3.0555555555555554
29086,7.777777777777778
29087,7.222222222222222
29088,4.722222222222222
29089,6.666666666666666
29090,6.111111111111111
29091,7.222222222222222
29092,6.111111111111111
29093,4.722222222222222
29094,4.722222222222222
29095,5.0
29096,7.777777777777778
29097,5.833333333333333
29098,4.722222222222222
29099,5.0
29100,5.0
29101,3.611111111111111
29102,1.3888888888888888
29103,2.2222222222222223
29104,2.5
29105,4.722222222222222
29106,3.611111111111111
29107,4.722222222222222
29108,6.111111111111111
29109,4.722222222222222
29110,7.222222222222222
29111,5.0
29112,3.611111111111111
29113,4.166666666666667
29114,3.611111111111111
29115,3.611111111111111
29116,2.2222222222222223
29117,3.0555555555555554
29118,6.111111111111111
29119,6.666666666666666
29120,7.222222222222222
29121,7.777777777777778
29122,7.222222222222222
29123,5.833333333333333
29124,8.88888888888889
29125,4.166666666666667
29126,2.2222222222222223
29127,2.5
29128,3.611111111111111
29129,4.722222222222222
29130,3.0555555555555554
29131,3.0555555555555554
29132,3.0555555555555554
29133,2.5
29134,5.0
29135,5.833333333333333
29136,3.611111111111111
29137,7.222222222222222
29138,3.611111111111111
29139,3.0555555555555554
29140,5.833333333333333
29141,6.111111111111111
29142,6.666666666666666
29143,6.666666666666666
29144,6.666666666666666
29145,8.88888888888889
29146,8.88888888888889
29147,6.666666666666666
29148,6.111111111111111
29149,6.111111111111111
29150,6.666666666666666
29151,4.166666666666667
29152,4.722222222222222
29153,5.833333333333333
29154,5.0
29155,1.3888888888888888
29156,2.2222222222222223
29157,1.1111111111111112
29158,1.3888888888888888
29159,1.3888888888888888
29160,1.3888888888888888
29161,0.0
29162,0.0
29163,0.0
29164,1.3888888888888888
29165,1.1111111111111112
29166,1.3888888888888888
29167,1.1111111111111112
29168,1.3888888888888888
29169,2.5
29170,3.0555555555555554
29171,4.722222222222222
29172,3.611111111111111
29173,3.0555555555555554
29174,3.611111111111111
29175,2.5
29176,4.722222222222222
29177,3.611111111111111
29178,5.0
29179,5.0
29180,4.166666666666667
29181,4.722222222222222
29182,7.777777777777778
29183,5.0
29184,4.722222222222222
29185,4.722222222222222
29186,3.0555555555555554
29187,2.2222222222222223
29188,3.611111111111111
29189,3.611111111111111
29190,2.5
29191,3.611111111111111
29192,6.666666666666666
29193,6.666666666666666
29194,6.111111111111111
29195,6.666666666666666
29196,6.111111111111111
29197,4.722222222222222
29198,3.611111111111111
29199,2.5
29200,2.2222222222222223
29201,2.5
29202,1.3888888888888888
29203,1.1111111111111112
29204,1.3888888888888888
29205,1.3888888888888888
29206,2.2222222222222223
29207,2.2222222222222223
29208,3.0555555555555554
29209,5.833333333333333
29210,5.0
29211,4.722222222222222
29212,4.166666666666667
29213,3.611111111111111
29214,7.222222222222222
29215,7.222222222222222
29216,7.777777777777778
29217,8.88888888888889
29218,6.666666666666666
29219,8.88888888888889
29220,6.666666666666666
29221,8.88888888888889
29222,6.111111111111111
29223,4.166666666666667
29224,7.222222222222222
29225,5.833333333333333
29226,5.0
29227,5.833333333333333
29228,4.722222222222222
29229,4.722222222222222
29230,5.833333333333333
29231,4.722222222222222
29232,6.111111111111111
29233,6.666666666666666
29234,6.111111111111111
29235,5.833333333333333
29236,4.166666666666667
29237,3.611111111111111
29238,4.166666666666667
29239,4.722222222222222
29240,4.166666666666667
29241,4.722222222222222
29242,4.722222222222222
29243,6.666666666666666
29244,6.666666666666666
29245,7.777777777777778
29246,6.666666666666666
29247,6.666666666666666
29248,6.666666666666666
29249,7.777777777777778
29250,7.222222222222222
29251,7.777777777777778
29252,6.111111111111111
29253,6.666666666666666
29254,8.333333333333334
29255,6.666666666666666
29256,7.777777777777778
29257,7.777777777777778
29258,7.777777777777778
29259,8.88888888888889
29260,9.444444444444445
29261,9.444444444444445
29262,8.333333333333334
29263,7.222222222222222
29264,5.0
29265,5.833333333333333
29266,5.833333333333333
29267,4.722222222222222
29268,2.5
29269,2.5
29270,2.2222222222222223
29271,2.2222222222222223
29272,2.2222222222222223
29273,0.0
29274,2.2222222222222223
29275,3.611111111111111
29276,1.1111111111111112
29277,2.2222222222222223
29278,1.1111111111111112
29279,1.1111111111111112
29280,2.5
29281,3.0555555555555554
29282,2.5
29283,3.611111111111111
29284,3.611111111111111
29285,3.0555555555555554
29286,4.166666666666667
29287,4.722222222222222
29288,4.166666666666667
29289,6.111111111111111
29290,4.722222222222222
29291,3.611111111111111
29292,4.166666666666667
29293,1.1111111111111112
29294,1.1111111111111112
29295,1.1111111111111112
29296,1.1111111111111112
29297,1.1111111111111112
29298,1.1111111111111112
29299,1.1111111111111112
29300,2.2222222222222223
29301,2.5
29302,2.2222222222222223
29303,3.0555555555555554
29304,4.166666666666667
29305,4.166666666666667
29306,4.722222222222222
29307,3.0555555555555554
29308,3.0555555555555554
29309,6.111111111111111
29310,5.0
29311,4.722222222222222
29312,6.666666666666666
29313,6.666666666666666
29314,6.111111111111111
29315,7.222222222222222
29316,5.0
29317,4.722222222222222
29318,5.0
29319,4.166666666666667
29320,1.1111111111111112
29321,1.3888888888888888
29322,3.611111111111111
29323,2.5
29324,1.1111111111111112
29325,1.1111111111111112
29326,1.3888888888888888
29327,3.0555555555555554
29328,2.2222222222222223
29329,1.3888888888888888
29330,2.2222222222222223
29331,2.2222222222222223
29332,2.2222222222222223
29333,1.3888888888888888
29334,2.5
29335,2.2222222222222223
29336,3.0555555555555554
29337,3.611111111111111
29338,4.166666666666667
29339,2.2222222222222223
29340,2.2222222222222223
29341,2.5
29342,3.0555555555555554
29343,3.0555555555555554
29344,1.3888888888888888
29345,1.1111111111111112
29346,0.0
29347,1.1111111111111112
29348,2.2222222222222223
29349,2.5
29350,1.1111111111111112
29351,5.833333333333333
29352,3.611111111111111
29353,4.166666666666667
29354,2.5
29355,4.722222222222222
29356,4.722222222222222
29357,2.5
29358,2.5
29359,3.0555555555555554
29360,1.3888888888888888
29361,3.0555555555555554
29362,1.3888888888888888
29363,1.1111111111111112
29364,1.3888888888888888
29365,2.5
29366,2.5
29367,3.611111111111111
29368,3.0555555555555554
29369,3.611111111111111
29370,5.0
29371,5.0
29372,4.722222222222222
29373,6.111111111111111
29374,5.0
29375,4.722222222222222
29376,4.722222222222222
29377,4.166666666666667
29378,4.722222222222222
29379,3.0555555555555554
29380,2.5
29381,2.5
29382,2.2222222222222223
29383,2.2222222222222223
29384,2.5
29385,1.3888888888888888
29386,2.2222222222222223
29387,3.0555555555555554
29388,3.0555555555555554
29389,3.0555555555555554
29390,4.166666666666667
29391,3.0555555555555554
29392,4.166666666666667
29393,3.0555555555555554
29394,4.166666666666667
29395,4.722222222222222
29396,5.0
29397,3.611111111111111
29398,4.722222222222222
29399,6.111111111111111
29400,6.111111111111111
29401,5.833333333333333
29402,4.722222222222222
29403,4.722222222222222
29404,4.722222222222222
29405,5.0
29406,1.3888888888888888
29407,2.5
29408,0.0
29409,2.2222222222222223
29410,1.1111111111111112
29411,2.5
29412,
29413,2.2222222222222223
29414,4.722222222222222
29415,3.0555555555555554
29416,4.166666666666667
29417,3.611111111111111
29418,7.222222222222222
29419,4.722222222222222
29420,3.0555555555555554
29421,3.611111111111111
29422,3.0555555555555554
29423,3.0555555555555554
29424,3.611111111111111
29425,5.833333333333333
29426,4.166666666666667
29427,4.722222222222222
29428,4.166666666666667
29429,1.3888888888888888
29430,1.3888888888888888
29431,2.2222222222222223
29432,2.5
29433,3.611111111111111
29434,3.0555555555555554
29435,3.0555555555555554
29436,4.722222222222222
29437,3.0555555555555554
29438,3.0555555555555554
29439,2.5
29440,3.0555555555555554
29441,3.611111111111111
29442,4.166666666666667
29443,4.166666666666667
29444,5.0
29445,6.666666666666666
29446,6.666666666666666
29447,6.666666666666666
29448,5.0
29449,4.722222222222222
29450,4.722222222222222
29451,4.722222222222222
29452,5.833333333333333
29453,6.666666666666666
29454,5.0
29455,4.722222222222222
29456,4.166666666666667
29457,4.722222222222222
29458,3.611111111111111
29459,2.5
29460,4.722222222222222
29461,3.611111111111111
29462,3.611111111111111
29463,4.166666666666667
29464,3.0555555555555554
29465,2.5
29466,2.2222222222222223
29467,2.5
29468,3.0555555555555554
29469,1.1111111111111112
29470,2.2222222222222223
29471,1.3888888888888888
29472,1.3888888888888888
29473,1.1111111111111112
29474,2.2222222222222223
29475,2.2222222222222223
29476,2.5
29477,4.722222222222222
29478,4.722222222222222
29479,5.833333333333333
29480,4.166666666666667
29481,6.111111111111111
29482,5.833333333333333
29483,3.611111111111111
29484,4.722222222222222
29485,4.166666666666667
29486,2.5
29487,3.611111111111111
29488,4.166666666666667
29489,4.722222222222222
29490,4.722222222222222
29491,4.166666666666667
29492,6.666666666666666
29493,5.833333333333333
29494,5.0
29495,9.722222222222221
29496,7.222222222222222
29497,5.833333333333333
29498,2.2222222222222223
29499,3.611111111111111
29500,4.722222222222222
29501,3.0555555555555554
29502,3.611111111111111
29503,6.111111111111111
29504,6.111111111111111
29505,6.111111111111111
29506,5.833333333333333
29507,6.111111111111111
29508,5.0
29509,5.833333333333333
29510,3.0555555555555554
29511,2.5
29512,2.5
29513,1.1111111111111112
29514,2.2222222222222223
29515,2.5
29516,1.3888888888888888
29517,2.5
29518,3.0555555555555554
29519,3.611111111111111
29520,5.0
29521,3.0555555555555554
29522,4.166666666666667
29523,3.611111111111111
29524,3.611111111111111
29525,3.611111111111111
29526,4.166666666666667
29527,4.722222222222222
29528,4.722222222222222
29529,6.111111111111111
29530,5.0
29531,6.666666666666666
29532,5.833333333333333
29533,5.833333333333333
29534,5.0
29535,4.722222222222222
29536,5.0
29537,3.0555555555555554
29538,3.611111111111111
29539,3.0555555555555554
29540,2.2222222222222223
29541,3.611111111111111
29542,2.2222222222222223
29543,2.5
29544,2.5
29545,2.5
29546,2.2222222222222223
29547,2.2222222222222223
29548,2.2222222222222223
29549,1.3888888888888888
29550,2.5
29551,2.5
29552,2.5
29553,1.3888888888888888
29554,0.0
29555,1.3888888888888888
29556,1.3888888888888888
29557,1.3888888888888888
29558,0.0
29559,1.3888888888888888
29560,2.2222222222222223
29561,1.1111111111111112
29562,2.5
29563,3.611111111111111
29564,4.166666666666667
29565,5.833333333333333
29566,5.0
29567,5.0
29568,4.722222222222222
29569,5.833333333333333
29570,5.0
29571,3.611111111111111
29572,8.88888888888889
29573,6.111111111111111
29574,6.666666666666666
29575,8.333333333333334
29576,10.277777777777777
29577,11.944444444444445
29578,13.88888888888889
29579,7.777777777777778
29580,2.5
29581,3.0555555555555554
29582,2.5
29583,2.5
29584,2.2222222222222223
29585,1.3888888888888888
29586,1.3888888888888888
29587,1.3888888888888888
29588,4.166666666666667
29589,2.5
29590,3.611111111111111
29591,4.166666666666667
29592,4.166666666666667
29593,5.0
29594,5.0
29595,5.833333333333333
29596,6.111111111111111
29597,6.111111111111111
29598,5.833333333333333
29599,7.222222222222222
29600,9.444444444444445
29601,6.666666666666666
29602,8.333333333333334
29603,8.88888888888889
29604,8.333333333333334
29605,8.333333333333334
29606,6.666666666666666
29607,10.833333333333334
29608,7.777777777777778
29609,7.777777777777778
29610,8.88888888888889
29611,8.88888888888889
29612,8.88888888888889
29613,8.88888888888889
29614,8.333333333333334
29615,9.722222222222221
29616,10.277777777777777
29617,8.333333333333334
29618,7.777777777777778
29619,5.833333333333333
29620,10.277777777777777
29621,10.277777777777777
29622,8.88888888888889
29623,6.666666666666666
29624,7.777777777777778
29625,3.0555555555555554
29626,3.611111111111111
29627,4.166666666666667
29628,6.666666666666666
29629,6.666666666666666
29630,8.88888888888889
29631,8.88888888888889
29632,5.833333333333333
29633,5.833333333333333
29634,5.0
29635,6.666666666666666
29636,7.222222222222222
29637,5.0
29638,5.833333333333333
29639,4.166666666666667
29640,2.5
29641,2.2222222222222223
29642,1.3888888888888888
29643,1.3888888888888888
29644,1.1111111111111112
29645,1.3888888888888888
29646,3.611111111111111
29647,6.111111111111111
29648,3.611111111111111
29649,2.2222222222222223
29650,2.5
29651,3.0555555555555554
29652,4.722222222222222
29653,2.2222222222222223
29654,1.1111111111111112
29655,2.2222222222222223
29656,2.5
29657,2.2222222222222223
29658,2.5
29659,3.0555555555555554
29660,3.611111111111111
29661,3.611111111111111
29662,4.166666666666667
29663,4.166666666666667
29664,5.833333333333333
29665,4.722222222222222
29666,5.833333333333333
29667,4.166666666666667
29668,4.166666666666667
29669,3.611111111111111
29670,4.166666666666667
29671,6.666666666666666
29672,4.722222222222222
29673,3.0555555555555554
29674,3.0555555555555554
29675,1.1111111111111112
29676,2.5
29677,1.1111111111111112
29678,2.2222222222222223
29679,1.3888888888888888
29680,2.2222222222222223
29681,2.2222222222222223
29682,2.2222222222222223
29683,2.5
29684,1.3888888888888888
29685,1.3888888888888888
29686,1.1111111111111112
29687,1.3888888888888888
29688,1.3888888888888888
29689,1.3888888888888888
29690,0.0
29691,2.2222222222222223
29692,0.0
29693,1.3888888888888888
29694,2.5
29695,3.0555555555555554
29696,3.611111111111111
29697,2.5
29698,1.1111111111111112
29699,1.3888888888888888
29700,2.5
29701,1.1111111111111112
29702,1.1111111111111112
29703,2.5
29704,3.0555555555555554
29705,3.0555555555555554
29706,2.5
29707,4.722222222222222
29708,2.5
29709,4.722222222222222
29710,4.166666666666667
29711,3.611111111111111
29712,2.2222222222222223
29713,1.1111111111111112
29714,3.611111111111111
29715,4.166666666666667
29716,5.833333333333333
29717,5.833333333333333
29718,7.777777777777778
29719,6.666666666666666
29720,7.222222222222222
29721,6.666666666666666
29722,7.222222222222222
29723,4.166666666666667
29724,4.722222222222222
29725,4.722222222222222
29726,6.111111111111111
29727,5.0
29728,5.0
29729,6.666666666666666
29730,4.166666666666667
29731,2.2222222222222223
29732,2.5
29733,2.2222222222222223
29734,2.2222222222222223
29735,3.0555555555555554
29736,3.0555555555555554
29737,1.1111111111111112
29738,3.0555555555555554
29739,1.1111111111111112
29740,2.5
29741,3.0555555555555554
29742,2.2222222222222223
29743,3.0555555555555554
29744,4.166666666666667
29745,4.722222222222222
29746,5.833333333333333
29747,3.611111111111111
29748,1.1111111111111112
29749,1.3888888888888888
29750,2.2222222222222223
29751,1.1111111111111112
29752,1.1111111111111112
29753,0.0
29754,1.3888888888888888
29755,1.1111111111111112
29756,1.1111111111111112
29757,1.1111111111111112
29758,1.3888888888888888
29759,1.1111111111111112
29760,0.0
29761,1.3888888888888888
29762,1.1111111111111112
29763,0.0
29764,0.0
29765,1.3888888888888888
29766,1.3888888888888888
29767,1.3888888888888888
29768,2.2222222222222223
29769,2.5
29770,2.5
29771,1.3888888888888888
29772,1.3888888888888888
29773,0.0
29774,1.1111111111111112
29775,0.0
29776,1.1111111111111112
29777,1.3888888888888888
29778,1.1111111111111112
29779,2.2222222222222223
29780,1.3888888888888888
29781,1.1111111111111112
29782,0.0
29783,2.2222222222222223
29784,1.1111111111111112
29785,1.1111111111111112
29786,2.2222222222222223
29787,2.2222222222222223
29788,1.3888888888888888
29789,0.0
29790,1.3888888888888888
29791,2.2222222222222223
29792,3.0555555555555554
29793,3.611111111111111
29794,1.1111111111111112
29795,1.3888888888888888
29796,1.1111111111111112
29797,0.0
29798,0.0
29799,1.3888888888888888
29800,2.2222222222222223
29801,1.1111111111111112
29802,0.0
29803,2.2222222222222223
29804,1.1111111111111112
29805,1.1111111111111112
29806,1.3888888888888888
29807,1.3888888888888888
29808,1.1111111111111112
29809,0.0
29810,2.5
29811,3.0555555555555554
29812,3.0555555555555554
29813,3.611111111111111
29814,3.0555555555555554
29815,4.722222222222222
29816,4.722222222222222
29817,4.166666666666667
29818,4.166666666666667
29819,2.2222222222222223
29820,2.2222222222222223
29821,1.1111111111111112
29822,1.1111111111111112
29823,1.3888888888888888
29824,1.3888888888888888
29825,2.5
29826,1.1111111111111112
29827,0.0
29828,1.1111111111111112
29829,1.1111111111111112
29830,0.0
29831,1.3888888888888888
29832,0.0
29833,1.3888888888888888
29834,3.0555555555555554
29835,4.722222222222222
29836,5.833333333333333
29837,5.833333333333333
29838,5.0
29839,5.833333333333333
29840,5.0
29841,2.2222222222222223
29842,3.0555555555555554
29843,4.166666666666667
29844,2.5
29845,2.5
29846,0.0
29847,0.0
29848,1.1111111111111112
29849,1.3888888888888888
29850,1.3888888888888888
29851,2.2222222222222223
29852,1.1111111111111112
29853,1.3888888888888888
29854,0.0
29855,1.3888888888888888
29856,0.0
29857,3.0555555555555554
29858,2.5
29859,1.3888888888888888
29860,4.166666666666667
29861,1.3888888888888888
29862,3.0555555555555554
29863,4.166666666666667
29864,5.0
29865,6.111111111111111
29866,6.111111111111111
29867,6.111111111111111
29868,4.722222222222222
29869,4.722222222222222
29870,3.0555555555555554
29871,2.2222222222222223
29872,3.0555555555555554
29873,3.0555555555555554
29874,2.2222222222222223
29875,2.5
29876,3.611111111111111
29877,4.166666666666667
29878,4.722222222222222
29879,3.611111111111111
29880,3.611111111111111
29881,3.611111111111111
29882,4.166666666666667
29883,3.611111111111111
29884,4.166666666666667
29885,6.111111111111111
29886,5.833333333333333
29887,5.833333333333333
29888,5.0
29889,5.0
29890,7.777777777777778
29891,5.833333333333333
29892,4.722222222222222
29893,1.3888888888888888
29894,1.1111111111111112
29895,1.3888888888888888
29896,1.1111111111111112
29897,2.2222222222222223
29898,2.2222222222222223
29899,3.611111111111111
29900,3.611111111111111
29901,3.0555555555555554
29902,2.5
29903,3.0555555555555554
29904,3.0555555555555554
29905,4.166666666666667
29906,2.2222222222222223
29907,2.5
29908,2.5
29909,2.5
29910,2.2222222222222223
29911,2.2222222222222223
29912,3.611111111111111
29913,2.2222222222222223
29914,2.5
29915,3.0555555555555554
29916,3.611111111111111
29917,3.0555555555555554
29918,3.611111111111111
29919,3.0555555555555554
29920,5.0
29921,4.722222222222222
29922,6.111111111111111
29923,5.0
29924,5.833333333333333
29925,6.111111111111111
29926,7.777777777777778
29927,7.777777777777778
29928,8.88888888888889
29929,4.166666666666667
29930,4.166666666666667
29931,6.111111111111111
29932,4.722222222222222
29933,5.833333333333333
29934,6.666666666666666
29935,7.222222222222222
29936,7.222222222222222
29937,4.722222222222222
29938,9.722222222222221
29939,7.222222222222222
29940,6.666666666666666
29941,8.88888888888889
29942,6.666666666666666
29943,6.111111111111111
29944,7.777777777777778
29945,8.88888888888889
29946,9.444444444444445
29947,11.38888888888889
29948,8.333333333333334
29949,9.444444444444445
29950,10.277777777777777
29951,6.666666666666666
29952,6.111111111111111
29953,4.722222222222222
29954,4.722222222222222
29955,5.0
29956,5.0
29957,8.88888888888889
29958,4.166666666666667
29959,8.88888888888889
29960,10.833333333333334
29961,6.666666666666666
29962,4.166666666666667
29963,6.111111111111111
29964,6.111111111111111
29965,7.777777777777778
29966,5.833333333333333
29967,4.722222222222222
29968,4.166666666666667
29969,3.611111111111111
29970,4.166666666666667
29971,4.722222222222222
29972,4.722222222222222
29973,4.722222222222222
29974,4.722222222222222
29975,3.611111111111111
29976,2.5
29977,2.5
29978,3.0555555555555554
29979,2.5
29980,2.2222222222222223
29981,3.0555555555555554
29982,3.0555555555555554
29983,4.166666666666667
29984,3.0555555555555554
29985,4.166666666666667
29986,4.166666666666667
29987,2.2222222222222223
29988,1.3888888888888888
29989,1.1111111111111112
29990,1.1111111111111112
29991,1.3888888888888888
29992,1.1111111111111112
29993,1.3888888888888888
29994,1.1111111111111112
29995,1.3888888888888888
29996,0.0
29997,0.0
29998,1.1111111111111112
29999,1.3888888888888888
30000,3.0555555555555554
30001,3.611111111111111
30002,4.166666666666667
30003,6.666666666666666
30004,6.111111111111111
30005,4.166666666666667
30006,3.611111111111111
30007,4.166666666666667
30008,2.2222222222222223
30009,2.2222222222222223
30010,2.2222222222222223
30011,3.611111111111111
30012,3.0555555555555554
30013,4.166666666666667
30014,5.833333333333333
30015,4.722222222222222
30016,5.0
30017,4.722222222222222
30018,5.833333333333333
30019,5.833333333333333
30020,5.833333333333333
30021,5.833333333333333
30022,6.111111111111111
30023,6.111111111111111
30024,6.111111111111111
30025,6.111111111111111
30026,5.833333333333333
30027,6.666666666666666
30028,7.222222222222222
30029,6.111111111111111
30030,7.777777777777778
30031,6.111111111111111
30032,6.666666666666666
30033,4.722222222222222
30034,4.166666666666667
30035,4.166666666666667
30036,3.611111111111111
30037,2.5
30038,3.0555555555555554
30039,1.1111111111111112
30040,1.3888888888888888
30041,1.1111111111111112
30042,1.3888888888888888
30043,1.1111111111111112
30044,2.2222222222222223
30045,0.0
30046,2.2222222222222223
30047,0.0
30048,0.0
30049,0.0
30050,2.5
30051,2.5
30052,2.2222222222222223
30053,3.611111111111111
30054,6.111111111111111
30055,5.0
30056,5.0
30057,4.722222222222222
30058,5.0
30059,5.0
30060,3.611111111111111
30061,3.0555555555555554
30062,0.0
30063,1.3888888888888888
30064,0.0
30065,0.0
30066,0.0
30067,1.3888888888888888
30068,0.0
30069,2.2222222222222223
30070,1.1111111111111112
30071,1.3888888888888888
30072,1.1111111111111112
30073,1.3888888888888888
30074,2.5
30075,2.2222222222222223
30076,2.2222222222222223
30077,2.2222222222222223
30078,1.3888888888888888
30079,2.2222222222222223
30080,2.5
30081,3.0555555555555554
30082,3.0555555555555554
30083,2.5
30084,2.5
30085,3.611111111111111
30086,3.611111111111111
30087,2.5
30088,2.2222222222222223
30089,2.5
30090,2.5
30091,2.5
30092,2.2222222222222223
30093,0.0
30094,0.0
30095,1.1111111111111112
30096,1.3888888888888888
30097,0.0
30098,1.1111111111111112
30099,2.2222222222222223
30100,2.5
30101,3.0555555555555554
30102,4.166666666666667
30103,3.0555555555555554
30104,1.3888888888888888
30105,3.0555555555555554
30106,4.722222222222222
30107,3.0555555555555554
30108,3.611111111111111
30109,2.2222222222222223
30110,3.0555555555555554
30111,1.3888888888888888
30112,2.5
30113,2.2222222222222223
30114,2.2222222222222223
30115,2.5
30116,3.0555555555555554
30117,3.611111111111111
30118,3.0555555555555554
30119,3.611111111111111
30120,4.166666666666667
30121,4.166666666666667
30122,5.833333333333333
30123,3.611111111111111
30124,3.611111111111111
30125,3.611111111111111
30126,4.722222222222222
30127,3.611111111111111
30128,3.0555555555555554
30129,3.611111111111111
30130,3.611111111111111
30131,3.611111111111111
30132,5.0
30133,4.722222222222222
30134,3.0555555555555554
30135,2.2222222222222223
30136,2.5
30137,3.0555555555555554
30138,3.611111111111111
30139,2.2222222222222223
30140,1.1111111111111112
30141,1.3888888888888888
30142,2.2222222222222223
30143,1.1111111111111112
30144,2.2222222222222223
30145,0.0
30146,2.2222222222222223
30147,3.0555555555555554
30148,4.722222222222222
30149,4.722222222222222
30150,3.611111111111111
30151,3.0555555555555554
30152,5.833333333333333
30153,4.722222222222222
30154,5.0
30155,3.0555555555555554
30156,5.0
30157,5.0
30158,5.833333333333333
30159,5.0
30160,6.111111111111111
30161,6.111111111111111
30162,6.111111111111111
30163,9.444444444444445
30164,6.111111111111111
30165,6.666666666666666
30166,5.0
30167,9.722222222222221
30168,5.833333333333333
30169,7.222222222222222
30170,5.833333333333333
30171,4.166666666666667
30172,3.0555555555555554
30173,3.0555555555555554
30174,3.611111111111111
30175,4.722222222222222
30176,5.0
30177,5.0
30178,2.5
30179,2.2222222222222223
30180,2.5
30181,2.2222222222222223
30182,2.2222222222222223
30183,1.3888888888888888
30184,1.1111111111111112
30185,1.3888888888888888
30186,2.2222222222222223
30187,2.5
30188,4.166666666666667
30189,3.611111111111111
30190,4.166666666666667
30191,6.111111111111111
30192,4.166666666666667
30193,3.0555555555555554
30194,3.0555555555555554
30195,4.166666666666667
30196,3.0555555555555554
30197,2.5
30198,3.0555555555555554
30199,3.611111111111111
30200,3.611111111111111
30201,2.5
30202,1.3888888888888888
30203,0.0
30204,0.0
30205,1.1111111111111112
30206,1.1111111111111112
30207,1.1111111111111112
30208,1.1111111111111112
30209,1.3888888888888888
30210,0.0
30211,2.5
30212,1.3888888888888888
30213,2.5
30214,0.0
30215,1.1111111111111112
30216,2.2222222222222223
30217,1.1111111111111112
30218,1.1111111111111112
30219,2.2222222222222223
30220,3.0555555555555554
30221,3.611111111111111
30222,6.111111111111111
30223,6.111111111111111
30224,6.666666666666666
30225,6.111111111111111
30226,4.722222222222222
30227,5.833333333333333
30228,3.611111111111111
30229,3.611111111111111
30230,3.611111111111111
30231,3.611111111111111
30232,3.611111111111111
30233,3.0555555555555554
30234,4.722222222222222
30235,4.722222222222222
30236,4.166666666666667
30237,5.0
30238,4.166666666666667
30239,4.722222222222222
30240,3.611111111111111
30241,3.611111111111111
30242,3.611111111111111
30243,2.5
30244,2.5
30245,3.611111111111111
30246,3.0555555555555554
30247,3.0555555555555554
30248,5.0
30249,4.166666666666667
30250,3.0555555555555554
30251,2.5
30252,4.722222222222222
30253,2.2222222222222223
30254,1.3888888888888888
30255,2.2222222222222223
30256,3.611111111111111
30257,2.2222222222222223
30258,2.2222222222222223
30259,2.2222222222222223
30260,2.5
30261,3.611111111111111
30262,4.722222222222222
30263,4.166666666666667
30264,4.722222222222222
30265,3.0555555555555554
30266,2.5
30267,3.0555555555555554
30268,3.0555555555555554
30269,2.2222222222222223
30270,2.2222222222222223
30271,1.3888888888888888
30272,1.3888888888888888
30273,1.3888888888888888
30274,2.5
30275,1.3888888888888888
30276,1.1111111111111112
30277,1.3888888888888888
30278,1.1111111111111112
30279,1.1111111111111112
30280,1.1111111111111112
30281,1.3888888888888888
30282,2.2222222222222223
30283,2.2222222222222223
30284,3.0555555555555554
30285,4.722222222222222
30286,7.777777777777778
30287,2.2222222222222223
30288,5.0
30289,4.166666666666667
30290,3.611111111111111
30291,3.611111111111111
30292,2.2222222222222223
30293,2.2222222222222223
30294,2.2222222222222223
30295,3.0555555555555554
30296,4.166666666666667
30297,3.611111111111111
30298,4.166666666666667
30299,3.611111111111111
30300,3.611111111111111
30301,3.0555555555555554
30302,2.2222222222222223
30303,2.5
30304,2.5
30305,2.5
30306,3.0555555555555554
30307,2.5
30308,2.2222222222222223
30309,1.1111111111111112
30310,2.2222222222222223
30311,1.3888888888888888
30312,0.0
30313,1.1111111111111112
30314,2.5
30315,2.5
30316,3.611111111111111
30317,4.166666666666667
30318,4.722222222222222
30319,5.0
30320,6.666666666666666
30321,5.833333333333333
